ID	Count	Types	Full text	Languages	MIME types
2021670_Ag_NL_DigitaleCollectie_de-ree:ESE_319	6260	"IMAGE";	"false";	"nl";	"image/jpeg";
2021671_Ag_NL_DigitaleCollectie_Leo-Smit-Stichting	221	"VIDEO";"TEXT";	"false";	"mul";	"image/jpeg";
2021672_Ag_NL_DigitaleCollectie_Mauritshuis	845	"IMAGE";	"false";	"nl";	"image/jpeg";
2021673_Ag_NL_DigitaleCollectie_HuisvanHilde	5301	"IMAGE";	"false";	"nl";	"image/jpeg";"text/plain";
2021675_Ag_NL_DigitaleCollectie_MuseumKlok_Peel	369	"IMAGE";	"false";	"nl";	"image/jpeg";
2021701_Ag_CY_hdl_10797_266	36	"TEXT";	"false";	"el";	
2021703_Ag_CY_hdl_10797_247	766	"SOUND";	"false";	"el";	
2021704_Ag_CY_hdl_10797_284	115	"SOUND";	"false";	"el";	
2021705_Ag_CY_Cyprus_Library	23	"IMAGE";"TEXT";"VIDEO";"3D";	"false";	"el";	
2021706_Ag_CY_hdl_10797_248	1608	"IMAGE";	"false";	"el";	
2021708_Ag_CY_hdl_10797_250	86	"IMAGE";	"false";	"el";	
2021709_Ag_CY_hdl_10797_251	401	"IMAGE";	"false";	"el";	
2021710_Ag_CY_hdl_10797_5617	119	"IMAGE";	"false";	"el";	
2021711_Ag_CY_hdl_10797_5743	4	"IMAGE";"TEXT";	"false";	"el";	
2021712_Ag_CY_hdl_10797_253	23	"IMAGE";	"false";	"el";	
2021713_Ag_CY_hdl_10797_235	670	"IMAGE";	"false";	"el";	
2021714_Ag_CY_Blue_Books	50	"TEXT";	"false";	"el";	
2021715_Ag_CY_Cyprus_Today	161	"TEXT";	"false";	"el";	
2021716_Ag_CY_Gazettes	125	"TEXT";	"false";	"el";	
2021717_Ag_CY_Kemedi	3	"TEXT";	"false";	"el";	
2021718_Ag_CY_Kiprologiko	102	"TEXT";	"false";	"el";	
2021719_Ag_CY_Theodosis_Nikolaou	1	"TEXT";	"false";	"el";	
2021720_Ag_CY_GSO	202	"IMAGE";	"false";	"el";	"image/jpeg";
2021721_Ag_CY_Koukkidis	36	"TEXT";	"true";"false";	"el";	"application/pdf";
2021722_Ag_CY_Laografikos	2	"IMAGE";	"false";"true";	"el";	"image/jpeg";"application/pdf";
2021723_Ag_CY_Limania	163	"IMAGE";	"false";	"el";	"image/jpeg";
2021724_Ag_CY_Satiriki_epitheorisi	3392	"IMAGE";	"false";	"el";	"image/jpeg";
2021725_Ag_CY_Periodiko_Review_ATI	32	"TEXT";	"false";"true";	"el";	"application/pdf";
2021726_Ag_CY_anakoinwthenta_PIO_1	5112	"IMAGE";	"false";	"el";	
2021727_Ag_CY_hdl_10797_6324	84	"TEXT";	"false";	"el";	
2021728_Ag_CY_hdl_10797_289	3216	"TEXT";	"false";	"el";	
2021730_Cy_CUT_118	111	"IMAGE";	"false";	"el";	"image/jpeg";
2021731_Cy_CUT_166	119	"IMAGE";	"false";	"el";	"image/jpeg";
2021732_Cy_CUT_204	685	"IMAGE";	"false";	"el";	"image/jpeg";"image/png";
2021733_Cy_CUT_243	303	"IMAGE";	"false";	"el";	"image/jpeg";
2021734_CY_CUT_300	315	"IMAGE";	"false";	"el";	"image/jpeg";
2021737_Cy_CUT_333	119	"IMAGE";	"false";	"el";	"image/jpeg";
2021738_Cy_CUT_334	62	"IMAGE";	"false";	"el";	"image/jpeg";"application/pdf";
2021739_Cy_CUT_339	40	"IMAGE";	"false";	"el";	"image/jpeg";
2021740_Cy_CUT_341	243	"IMAGE";	"false";	"el";	"image/jpeg";
2021741_Cy_CUT_331	3	"IMAGE";	"false";	"el";	"image/jpeg";
2021742_Cy_CUT_343	10	"TEXT";	"false";	"el";	"image/jpeg";"application/pdf";
2021743_Cy_CUT_344	24	"IMAGE";	"false";	"el";	"image/jpeg";
2021745_Cy_CUT_347	21	"IMAGE";	"false";	"el";	"image/jpeg";
2021746_Cy_CUT_348	8	"IMAGE";	"false";	"el";	"image/jpeg";
2021747_Cy_CUT_349	24	"IMAGE";	"false";	"el";	"image/jpeg";
2021748_Cy_CUT_353	1	"TEXT";	"false";	"el";	"image/jpeg";"application/pdf";
2021750_Cy_CUT_355	350	"IMAGE";	"false";	"el";	"image/jpeg";
2021751_Cy_CUT_361	19	"IMAGE";	"false";	"el";	"image/jpeg";"image/tiff";
2021752_Cy_CUT_364	167	"IMAGE";	"false";	"el";	"image/jpeg";
2021753_Cy_CUT_365	4	"TEXT";	"false";	"el";	
2021754_Cy_CUT_37	597	"IMAGE";	"false";	"el";	"image/jpeg";"image/png";"image/tiff";
2021755_Cy_CUT_77	699	"IMAGE";	"false";	"el";	"image/jpeg";"image/tiff";
2021801_Ag_LT_SNL_Archival_documents	4562	"TEXT";	"true";"false";	"lt";	"image/jpeg";
2021802_Ag_LT_SNL_Art	40366	"IMAGE";	"true";"false";	"lt";	"image/jpeg";"text/html";
2021803_Ag_LT_SNL_documents_and_manuscripts	43774	"TEXT";"IMAGE";	"false";	"lt";	"image/jpeg";"image/png";
2021901_Ag_HIC_1914-1918	255	"IMAGE";	"false";	"pt";	"image/jpeg";
2022001_Ag_EU_HOPE_AMSAB60-56	8370	"TEXT";	"false";	"mul";	
2022002_Ag_EU_HOPE_AMSAB61-92	1506	"TEXT";	"false";	"mul";	
2022003_Ag_EU_HOPE_CGIL-exebodi	1975	"TEXT";	"false";	"it";	
2022004_Ag_EU_HOPE_GNQPostersFTP	3261	"IMAGE";	"false";	"fr";	
2022010_Ag_EU_HOPE_SSA	93	"IMAGE";	"false";	"mul";	"image/jpeg";
2022011_Ag_EU_HOPE_SSAF5017	23	"IMAGE";	"false";	"mul";	"image/jpeg";
2022012_Ag_EU_HOPE_SSAF5010	38	"IMAGE";	"false";	"de";	"image/jpeg";
2022013_Ag_EU_HOPE_F5014SAFFA	403	"IMAGE";	"false";	"de";	"image/jpeg";
2022014_Ag_EU_HOPE_FMSArtur	200	"TEXT";"IMAGE";	"false";	"pt";	
2022015_Ag_EU_HOPE_FMSDaniel	263	"TEXT";"IMAGE";	"false";	"pt";	
2022016_Ag_EU_HOPE_SSAF1015	11	"SOUND";	"false";	"mul";	
2022017_Ag_EU_HOPE_SSAF9004	5	"VIDEO";	"false";	"mul";	
2022018_Ag_EU_HOPE_SSAF1000	33	"SOUND";	"false";	"mul";	"audio/mpeg";
2022019_Ag_EU_HOPE_SSAF1013	132	"SOUND";	"false";	"mul";	
2022020_Ag_EU_HOPE_bdicP	602	"IMAGE";	"false";	"fr";	
2022021_Ag_EU_HOPE_bdicJ	102	"TEXT";	"false";	"fr";	
2022022_Ag_EU_HOPE_FESLeaflets	6303	"IMAGE";	"false";	"de";	"image/png";
2022023_Ag_EU_HOPE_FESStickers	836	"IMAGE";	"false";	"de";	"image/png";
2022024_Ag_EU_HOPE_FESPostkarten	631	"IMAGE";	"false";	"de";	"image/png";
2022025_Ag_EU_HOPE_FESBanners	74	"IMAGE";	"false";	"de";	"image/png";
2022027_Ag_EU_HOPE_FMSFernandoRosa	21	"IMAGE";	"false";	"pt";	
2022028_Ag_EU_HOPE_FMSFrancisco	126	"TEXT";"IMAGE";	"false";	"pt";	
2022029_Ag_EU_HOPE_FMSJose	11	"TEXT";"IMAGE";	"false";	"pt";	
2022030_Ag_EU_HOPE_FMSMariaLuis	798	"TEXT";"IMAGE";	"false";	"pt";	
2022031_Ag_EU_HOPE_FMSMarioPintoAndrade	3917	"TEXT";"IMAGE";"SOUND";	"false";	"pt";	
2022032_Ag_EU_HOPE_FMSMarioCardia	17	"TEXT";"IMAGE";	"false";	"pt";	
2022033_Ag_EU_HOPE_FMSRevistas	114	"TEXT";"IMAGE";	"false";	"pt";	
2022034_Ag_EU_HOPE_FMSTeatro	97	"IMAGE";	"false";	"pt";	
2022035_Ag_EU_HOPE_FMSTeofilo	193	"TEXT";"IMAGE";	"false";	"pt";	
2022036_Ag_EU_HOPE_FMSDiario	30152	"TEXT";"IMAGE";	"false";	"pt";	
2022037_Ag_EU_HOPE_FESPhotographs	131491	"IMAGE";	"false";	"de";	"image/png";
2022038_Ag_EU_HOPE_FESLibrary	5364	"TEXT";	"false";	"de";	"application/pdf";
2022039_Ag_EU_HOPE_FESLibrarySPDP	62981	"TEXT";	"false";	"de";	"application/pdf";
2022040_Ag_EU_HOPE_SSAF5016	158	"IMAGE";	"false";	"mul";	"image/jpeg";
2022041_Ag_EU_HOPE_SSAF7000	3270	"IMAGE";	"false";	"mul";	"image/jpeg";
2022042_Ag_EU_HOPE_TA1	27821	"IMAGE";	"false";	"fi";	
2022043_Ag_EU_HOPE_OSAInfoItems	70292	"TEXT";	"false";	"hu";	"application/pdf";
2022044_Ag_EU_HOPE_OSASlot02	495	"TEXT";	"false";	"hu";	
2022045_Ag_EU_HOPE_FMSSlot02	1809	"TEXT";"IMAGE";	"false";	"pt";	
2022046_Ag_EU_HOPE_FMSBernardino	15671	"TEXT";"IMAGE";	"false";	"pt";	
2022047_Ag_EU_HOPE_SSAF5031	2637	"IMAGE";"VIDEO";	"false";	"mul";	
2022048_Ag_EU_HOPE_SSAF7001	3767	"IMAGE";	"false";	"mul";	
2022049_Ag_EU_HOPE_SSAF5025	1914	"IMAGE";	"false";	"mul";	
2022050_Ag_EU_HOPE_CGIL-Circolari	4111	"TEXT";	"false";	"mul";	
2022051_Ag_EU_HOPE_SSASlot03	2363	"IMAGE";"VIDEO";	"false";	"mul";	
2022052_Ag_EU_HOPE_OSASlot03	9340	"TEXT";"VIDEO";	"false";	"mul";	
2022053_Ag_EU_HOPE_BDICSlot03	290	"TEXT";"IMAGE";	"false";	"fr";	
2022054_Ag_EU_HOPE_FESLibraryDomj	25479	"TEXT";	"false";	"de";	
2022055_Ag_EU_HOPE_GNQSlot04	247	"TEXT";"IMAGE";	"false";	"fr";	
2022056_Ag_EU_HOPE_SSASlot04	4415	"IMAGE";"VIDEO";	"false";	"mul";	
2022057_Ag_EU_HOPE_SSAF5032	3482	"IMAGE";"VIDEO";	"false";	"mul";	
2022058_Ag_EU_HOPE_MSHSlot04	2116	"TEXT";	"false";	"fr";	
2022059_Ag_EU_HOPE_BDICSlot04	1894	"TEXT";"IMAGE";	"false";	"fr";	
2022060_Ag_EU_HOPE_FMSSoares	1586	"TEXT";"IMAGE";	"false";	"pt";	
2022061_Ag_EU_HOPE_OSAMonitoring	1072	"TEXT";	"false";	"hu";	
2022062_Ag_EU_HOPE_OSABackgroundReports	18224	"TEXT";	"false";	"hu";	
2022063_Ag_EU_HOPE_VGAMedia	7011	"IMAGE";	"false";	"de";	
2022064_Ag_EU_HOPE_OSAHungarianPropaganda	179	"IMAGE";	"false";	"hu";	
2022065_Ag_EU_HOPE_FESLibrarySlot05	17097	"TEXT";	"false";	"de";	
2022066_Ag_EU_HOPE_GNQNews	2194	"TEXT";"IMAGE";	"false";	"fr";	
2022067_Ag_EU_HOPE_AMSABVisual	33657	"IMAGE";	"false";	"mul";	
2022068_Ag_EU_HOPE_AMSABIndymedia	43647	"TEXT";	"false";	"mul";	
2022069_Ag_EU_HOPE_CGILPhotographs	18767	"IMAGE";	"false";	"it";	
2022070_Ag_EU_HOPE_SSASlot05	1732	"IMAGE";"VIDEO";	"false";	"mul";	
2022071_Ag_EU_HOPE_VGACards	7758	"IMAGE";	"false";	"de";	
2022072_Ag_EU_HOPE_AMSABArchive	4953	"TEXT";	"false";	"mul";	
2022073_Ag_EU_HOPE_CGILLibraryOpuscoli	789	"TEXT";	"false";	"it";	
2022074_Ag_EU_HOPE_SSAF5067	429	"IMAGE";	"false";	"mul";	
2022075_Ag_EU_HOPE_FMSSlot05	2005	"IMAGE";"TEXT";	"false";	"pt";	
2022076_Ag_EU_HOPE_FESTrade	59694	"TEXT";	"false";	"de";	
2022077_Ag_EU_HOPE_FESLibraryBreslau	12448	"TEXT";	"false";	"de";	
2022078_Ag_EU_HOPE_FESNeueZeit	9112	"TEXT";	"false";	"de";	
2022079_Ag_EU_HOPE_FESDigBib	9343	"TEXT";	"false";	"de";	
2022080_Ag_EU_HOPE_OSASlot05	523	"IMAGE";"TEXT";	"false";	"mul";	
2022081_Ag_EU_HOPE_SSASlot06	1961	"IMAGE";	"false";	"mul";	
2022082_Ag_EU_HOPE_OSAHedervary	3524	"TEXT";	"false";	"hu";	"application/pdf";
2022083_Ag_EU_HOPE_OSASovietTV	3875	"VIDEO";	"false";	"hu";	"video/x-flv";
2022084_Ag_EU_HOPE_OSAPolishUndergroundPub	9664	"TEXT";	"false";	"hu";	"application/pdf";
2022086_Ag_EU_HOPE_IISHInternational	1880	"TEXT";	"false";	"nl";	"image/jpeg";
2022087_Ag_EU_HOPE_1002_ASKI_Greece	11342	"TEXT";"IMAGE";	"false";	"el";	"image/jpeg";
2022089_Ag_EU_HOPE_1004_Amsab-ISH_Belgium	13929	"TEXT";	"false";	"mul";	
2022090_Ag_EU_HOPE_1005_ETUI_Belgium	1572	"TEXT";	"false";"true";	"mul";	"application/pdf";
2022091_Ag_EU_HOPE_1006_TEC_UK	3653	"TEXT";	"false";	"en";	
2022092_Ag_EU_HOPE_1007_MRC_UK	21279	"TEXT";	"false";	"en";	"text/plain";
2022093_Ag_EU_IALHI_1001_IIISH_DutchLabourMovement	5806	"IMAGE";	"false";	"en";	"image/jpeg";
2022094_Ag_EU_IALHI_1001_IISH_Paradiso	5162	"IMAGE";	"false";	"nl";	"image/jpeg";
2022095_Ag_EU_IALHI_1001_IISH_AHP	2335	"IMAGE";	"false";	"nl";	"image/jpeg";
2022096_Ag_EU_IALHI_DutchPolSocMov	22362	"IMAGE";	"false";	"nl";	"image/jpeg";
2022101_Ag_EU_ECLAP_UCLM	1381	"IMAGE";"TEXT";"VIDEO";	"false";	"es";	"image/gif";
2022102_Ag_EU_ECLAP_BEELDENGELUID	4073	"IMAGE";"SOUND";"VIDEO";	"false";	"nl";	"image/gif";
2022103_Ag_EU_ECLAP_ARCHIBRAILLE	269	"TEXT";	"false";	"it";	
2022104_Ag_EU_ECLAP_BELLONE	835	"IMAGE";"SOUND";"TEXT";	"false";	"mul";	
2022105_Ag_EU_ECLAP_CTRF	47331	"IMAGE";"TEXT";"VIDEO";"SOUND";	"false";	"it";	"image/gif";
2022106_Ag_EU_ECLAP_ESMAE-IPP	2696	"IMAGE";"SOUND";"TEXT";"VIDEO";	"false";	"pt";	
2022107_Ag_EU_ECLAP_FFEAC	101	"VIDEO";"TEXT";	"false";	"it";	"image/gif";
2022108_Ag_EU_ECLAP_IKP	8670	"IMAGE";"VIDEO";"TEXT";"SOUND";	"false";	"pl";	"image/gif";
2022109_Ag_EU_ECLAP_ITB	22941	"IMAGE";	"false";	"ca";	
2022110_Ag_EU_ECLAP_MUZEUM	2538	"IMAGE";"VIDEO";"TEXT";	"false";	"sl";	
2022111_Ag_EU_ECLAP_OSZMI	49174	"IMAGE";"TEXT";"VIDEO";"SOUND";	"false";	"hu";	"image/gif";
2022112_Ag_EU_ECLAP_UCAM	1603	"IMAGE";	"false";	"en";	
2022113_Ag_EU_ECLAP_UG	5072	"IMAGE";"SOUND";"VIDEO";"TEXT";"3D";	"false";	"en";	"image/gif";
2022114_Ag_EU_ECLAP_CTA-UNIROMA	2749	"VIDEO";"SOUND";	"false";	"it";	
2022115_Ag_EU_ECLAP_ADDUASLAUROS	8	"TEXT";	"false";	"it";	
2022116_Ag_EU_ECLAP_FIFF	10018	"TEXT";"IMAGE";"VIDEO";	"false";	"fr";	
2022117_Ag_EU_ECLAP_LIBERLIBER	10260	"SOUND";"TEXT";	"false";	"it";	
2022118_Ag_EU_ECLAP_UVA	316	"VIDEO";	"false";	"nl";	
2022119_Ag_EU_ECLAP_DSI	88	"VIDEO";"TEXT";"IMAGE";	"false";	"it";	
2022201_M_UK_3D-COFORM	11	"3D";	"false";	"en";	
2022202_M_UK_3D-COFORM2	36	"3D";	"false";	"en";	"image/png";
2022301_Ag_UK_ELocal_Hunterian_Museum	36888	"IMAGE";	"false";	"en";	
2022302_Ag_UK_ELocal_Sheffield_Images	44128	"IMAGE";	"false";	"en";	
2022304_Ag_UK_ELocal	73991	"IMAGE";"TEXT";	"false";	"uk";	"image/jpeg";
2022305_Ag_UK_ELocal_LDGEF	1773	"IMAGE";	"false";	"en";	
2022306_Ag_UK_ELocal_LEICS-REVEALED	100	"IMAGE";	"false";	"en";	
2022307_Ag_UK_CultureGrid_TWAM-CS	515	"VIDEO";	"false";	"en";	
2022308_Ag_UK_ELocal_TWAM-MN	877	"SOUND";	"false";	"en";	
2022309_Ag_UK_ELocal_TWAM-JL	161	"SOUND";	"false";	"en";	
2022314_Ag_UK_ELocal_BeamishTreasures	2478	"IMAGE";	"false";	"en";	
2022316_Ag_UK_CultureGrid_DurhamCountyCouncil	9351	"IMAGE";	"false";	"en";	"image/jpeg";
2022317_Ag_UK_ELocal_EnglishHeritage	50208	"IMAGE";	"false";	"en";	
2022320_Ag_UK_ELocal_KirkleesImageArchive	61667	"IMAGE";	"false";	"en";	
2022321_Ag_UK_ELocal_LambethLandmark	5700	"IMAGE";	"false";	"en";	
2022322_Ag_UK_ELocal_Leodis	57910	"IMAGE";	"false";	"en";	
2022323_Ag_UK_ELocal_PicturethePast	97378	"IMAGE";	"false";	"en";	
2022325_Ag_UK_ELocal_BlackCountryHistory	22210	"IMAGE";"TEXT";	"false";	"en";	
2022326_Ag_UK_ELocal_Government_Art_Collection	9675	"IMAGE";	"false";	"en";	"image/jpeg";
2022328_Ag_UK_ELocal_Northampton_Museums	197	"IMAGE";	"false";	"en";	
2022329_Ag_UK_CultureGrid_LincolnshireMuseum	23461	"IMAGE";"TEXT";	"false";	"en";	
2022330_Ag_UK_CultureGrid_LincolnshireArchives	10431	"IMAGE";	"false";	"en";	
2022331_Ag_UK_CultureGrid_LincolnshireHistoric	923	"IMAGE";	"false";	"en";	
2022332_Ag_UK_CultureGrid_LincolnshireHeritage	389	"IMAGE";	"false";	"en";	
2022333_Ag_UK_CultureGrid_ResearchLibraries	31308	"TEXT";"IMAGE";	"false";	"uk";	
2022334_Ag_UK_CultureGrid_ToysGames	49	"IMAGE";	"false";	"en";	
2022335_Ag_UK_CultureGrid_CoalMining	49	"IMAGE";	"false";	"en";	
2022336_Ag_UK_CultureGrid_Harborough	23	"IMAGE";	"false";	"en";	
2022337_Ag_UK_CultureGrid_Symington	25	"IMAGE";	"false";	"en";	
2022338_Ag_UK_CultureGrid_FoxHunting	15	"IMAGE";	"false";	"en";	
2022339_Ag_UK_CultureGrid_Next	10	"IMAGE";	"false";	"en";	
2022340_Ag_UK_CultureGrid_DesignerFashion	10	"IMAGE";	"false";	"en";	
2022341_Ag_UK_CultureGrid_AusterAircraft	5	"IMAGE";	"false";	"en";	
2022347_Ag_UK_CultureGrid_MuseumEgyptianArchaeolog	38673	"IMAGE";	"false";	"en";	
2022348_Ag_UK_CultureGrid_UCLArtMuseum	705	"IMAGE";	"false";	"en";	
2022349_Ag_UK_CultureGrid_GrantMuseumZoology	817	"IMAGE";	"false";	"en";	
2022350_Ag_UK_CultureGrid_UCLEthnographicCollectio	1045	"IMAGE";	"false";	"en";	
2022352_Ag_UK_CultureGrid_Antiquities	1542	"IMAGE";	"false";	"en";	
2022353_Ag_UK_CultureGrid_RAMMethnography	930	"IMAGE";	"false";	"en";	"image/jpeg";
2022354_Ag_UK_CultureGrid_RAMMnaturalhistory	579	"IMAGE";	"false";	"en";	
2022356_Ag_UK_CultureGrid_RAMMdecorativeArt	141	"IMAGE";	"false";	"en";	
2022357_Ag_UK_CultureGrid_RAMMfineArt	1184	"IMAGE";	"false";	"en";	
2022358_Ag_UK_CultureGrid_RAMMexeterArchaeology	1	"IMAGE";	"false";	"en";	
2022359_Ag_UK_CultureGrid_Beaford	8182	"IMAGE";	"false";	"en";	"image/jpeg";
2022360_Ag_UK_CultureGrid_IWM-FWW	34983	"IMAGE";	"false";	"en";	"image/jpeg";
2022361_Ag_UK_CultureGrid_MAN-REG	2942	"IMAGE";	"false";	"en";	"image/jpeg";
2022362_Ag_UK_CultureGrid_Royal_Museums_Greenwich	65364	"IMAGE";	"false";	"en";	"image/jpeg";"image/tiff";
2022363_Ag_UK_CultureGrid_Cumbria_Archives	31643	"IMAGE";	"false";	"en";	"image/jpeg";
2022365_Ag_UK_CultureGrid_Bristol_Museums	21003	"IMAGE";"VIDEO";	"false";	"en";	"image/jpeg";"image/png";"image/tiff";"image/x-ms-bmp";
2022366_Ag_UK_CultureGrid_Frodsham	1856	"IMAGE";	"false";	"en";	"image/jpeg";
2022367_Ag_UK_CultureGrid_Halton	1090	"IMAGE";	"false";	"en";	"image/jpeg";
2022368_Ag_UK_CultureGrid_New_Mills	15510	"IMAGE";	"false";	"en";	
2022370_Ag_UK_CultureGrid_North_Lincs	7859	"IMAGE";	"false";	"en";	
2022372_Ag_UK_CultureGrid_London_Transport_Museum	981	"IMAGE";	"false";	"en";	"image/jpeg";
2022377_Ag_UK_CultureGrid_Ure	1864	"IMAGE";	"false";	"en";	"image/jpeg";
2022401_Ag_RO_Elocal_scriitori_banateni	92	"TEXT";	"true";"false";	"ro";	"application/pdf";
2022402_Ag_RO_Elocal_arhivele	194	"TEXT";	"false";	"ro";	"application/pdf";
2022403_Ag_RO_Elocal_NEAMT	160	"TEXT";	"false";	"ro";	"application/pdf";
2022404_Ag_RO_Elocal_clujulin	686	"IMAGE";	"false";	"ro";	"image/jpeg";
2022405_Ag_RO_Elocal_documen2	200	"TEXT";	"false";	"ro";	"image/jpeg";"application/pdf";
2022406_Ag_RO_Elocal_corespon	282	"TEXT";	"false";	"ro";	"image/jpeg";"application/pdf";
2022407_Ag_RO_Elocal_cridespr	8	"TEXT";	"false";	"ro";	"application/pdf";
2022408_Ag_RO_Elocal_personal	81	"IMAGE";	"false";	"ro";	"image/jpeg";
2022409_Ag_RO_Elocal_imaginid	358	"IMAGE";	"false";	"ro";	"image/jpeg";
2022410_Ag_RO_Elocal_documen1	14	"TEXT";	"true";"false";	"ro";	"application/pdf";
2022411_Ag_RO_Elocal_audioinb	30	"SOUND";	"false";	"ro";	"audio/mpeg";
2022412_Ag_RO_Elocal_deva	147	"TEXT";	"false";"true";	"ro";	"application/pdf";
2022413_Ag_RO_Elocal_brila	650	"IMAGE";	"false";	"ro";	
2022414_Ag_RO_Elocal_ancheta	1774	"TEXT";	"false";	"ro";	
2022415_Ag_RO_Elocal_fotograf	277	"IMAGE";	"false";	"ro";	"image/jpeg";
2022416_Ag_RO_Elocal_litograf	8	"IMAGE";	"false";	"ro";	"image/jpeg";
2022417_Ag_RO_Elocal_manuscri	140	"TEXT";	"true";"false";	"ro";	"application/pdf";
2022418_Ag_RO_Elocal_stampe	76	"IMAGE";	"false";	"ro";	"image/jpeg";
2022419_Ag_RO_Elocal_cjcpctcc	194	"IMAGE";	"false";	"ro";	"image/jpeg";
2022420_Ag_RO_Elocal_cjcpctmu	110	"SOUND";	"false";	"ro";	"audio/mpeg";
2022421_Ag_RO_Elocal_cjcpctvi	5	"VIDEO";	"false";	"ro";	"video/x-msvideo";
2022422_Ag_RO_Elocal_muzeudev	4	"TEXT";	"false";	"ro";	
2022425_Ag_RO_Elocal_ziare_din_banat	1350	"TEXT";	"false";"true";	"ro";	"image/png";"application/pdf";
2022502_Ag_SL_Europeana_Kamra_Multimedia	25932	"IMAGE";"TEXT";"VIDEO";"SOUND";	"false";"true";	"sl";	"image/jpeg";"application/pdf";"image/png";"audio/mpeg";"image/gif";"image/x-ms-bmp";"audio/x-wav";
2022503_Ag_SL_Europeana_Kamra_Album	1678	"IMAGE";	"false";	"sl";	"image/jpeg";"image/png";"application/pdf";
2022602_Ag_NO_ELocal_Foto-SF	66038	"IMAGE";	"false";	"no";	"image/jpeg";
2022607_Ag_NO_ELocal_Stadnamn-SF	184954	"TEXT";"IMAGE";	"false";	"no";	"image/gif";
2022608_Ag_NO_ELocal_DiMu	1608695	"IMAGE";"TEXT";"VIDEO";"SOUND";	"false";	"no";	"image/jpeg";"image/png";
2022610_Ag_NO_ELocal_sffKL	1887	"TEXT";"VIDEO";"SOUND";	"false";	"no";	"image/jpeg";"video/x-ms-wmv";"audio/mpeg";
2022611_Ag_NO_ELocal_difo	4660	"IMAGE";"VIDEO";"SOUND";"TEXT";	"false";	"no";	"image/jpeg";
2022612_Ag_NO_ELocal_kildenett	1478	"IMAGE";	"false";	"no";	"image/jpeg";
2022613_Ag_NO_ELocal_MUSIT	73155	"IMAGE";	"false";	"no";	"image/jpeg";
2022615_Ag_NO_ELocal_MediaAudio	342	"SOUND";	"false";	"no";	
2022616_Ag_NO_ELocal_MediaVideo	99	"VIDEO";	"false";	"no";	
2022617_Ag_NO_ELocal_eaarkicinordland	404	"IMAGE";	"false";	"no";	"image/jpeg";
2022618_Ag_NO_ELocal_eaarkiivverket	30	"TEXT";	"false";	"no";	"image/jpeg";
2022619_Ag_NO_ELocal_eanordtromsmuseum	72	"TEXT";	"false";	"no";	"application/pdf";
2022620_Ag_NO_ELocal_GoogleFieldTrip	94	"IMAGE";	"false";	"no";	"image/jpeg";
2022622_Ag_NO_ELocal_Kystreise	1645	"IMAGE";"VIDEO";	"false";	"no";	"image/jpeg";"video/quicktime";
2022701b_Ag_ES_Hispana_esegen1	94801	"TEXT";"IMAGE";"3D";"VIDEO";	"false";"true";	"es";	"image/jpeg";"application/pdf";"video/x-flv";"image/tiff";
2022701c_Ag_ES_Hispana_esegen2	192837	"TEXT";"IMAGE";"VIDEO";"SOUND";	"false";"true";	"es";	"image/jpeg";"image/tiff";"application/pdf";
2022702a_Ag_ES_Hispana_esebvph	345296	"TEXT";	"false";	"es";	"image/jpeg";
2022702b_Ag_ES_Hispana_esebvph1	352085	"TEXT";	"false";	"es";	"image/jpeg";
2022702c_Ag_ES_Hispana_esebvph2	334261	"TEXT";	"false";	"es";	"image/jpeg";"application/pdf";
2022702d_Ag_ES_Hispana_esebvph3	113467	"TEXT";	"false";	"es";	"image/jpeg";
2022703_Ag_ES_Hispana_eseceres	201412	"IMAGE";	"false";	"es";	"image/jpeg";
2022704_Ag_ES_Hispana_esegen3	237468	"TEXT";"IMAGE";"SOUND";"VIDEO";	"false";"true";	"es";	"application/pdf";"image/jpeg";"image/tiff";
2022705_Ag_ES_Hispana_esegen	148898	"TEXT";"IMAGE";"SOUND";"VIDEO";	"false";"true";	"es";	"image/jpeg";"application/pdf";"image/gif";"image/tiff";"audio/mpeg";
2022706_Ag_ES_Hispana_gal	187316	"TEXT";"IMAGE";	"false";	"es";	
2022707_Ag_ES_Hispana_bvandalucia	108194	"TEXT";"IMAGE";"VIDEO";"SOUND";	"false";"true";	"es";	"application/pdf";"image/jpeg";"image/tiff";"audio/mpeg";
2022708_Ag_ES_Hispana_bvclm	71681	"TEXT";"IMAGE";	"false";	"es";	"image/jpeg";
2022709_Ag_ES_Hispana_fotipce	166371	"IMAGE";	"false";	"es";	"image/jpeg";
2022710_Ag_ES_Hispana_hdmurcia	95437	"TEXT";	"false";	"es";	"image/jpeg";
2022711_Ag_ES_Hispana_bdmadrid	86836	"TEXT";"IMAGE";"SOUND";"3D";	"true";"false";	"es";	"application/pdf";"image/jpeg";"audio/mpeg";"audio/x-ms-wma";
2022712_Ag_ES_Hispana_gredos	94738	"TEXT";"IMAGE";"VIDEO";	"false";"true";	"mul";	"application/pdf";"image/jpeg";"text/plain";
2022713_Ag_ES_Hispana_ccbae	8156	"IMAGE";"TEXT";	"false";	"mul";	"image/jpeg";
2022715_Ag_ES_Hispana_elektra	35707	"IMAGE";	"false";	"es";	"image/jpeg";
2022716_Ag_ES_Hispana_fedac	68102	"IMAGE";"TEXT";	"false";	"es";	"image/jpeg";
2022717_Ag_ES_Hispana_Biblioteca_Nacional	183597	"TEXT";"IMAGE";	"false";	"es";	"image/jpeg";
